## Name:ideal3_shmip
## Icon:0
# Points Count Value
5706 1.000000
# X pos Y pos
1896.316053 487.443908
1897.316219 -487.489301
1897.316219 487.489301
1898.316386 -487.534676
1898.316386 487.534676
1899.316553 -487.580035
1899.316553 487.580035
1900.316719 -487.625376
1900.316719 487.625376
1901.316886 -487.670700
1901.316886 487.670700
1902.317053 -487.716006
1902.317053 487.716006
1903.317220 -487.761296
1903.317220 487.761296
1904.317386 -487.806568
1904.317386 487.806568
1905.317553 -487.851823
1905.317553 487.851823
1906.317720 -487.897061
1906.317720 487.897061
1907.317886 -487.942282
1907.317886 487.942282
1908.318053 -487.987486
1908.318053 487.987486
1909.318220 -488.032490
1909.318220 488.032490
1910.318386 -488.077474
1910.318386 488.077474
1911.318553 -488.122442
1911.318553 488.122442
1912.318720 -488.167392
1912.318720 488.167392
1913.318886 -488.212326
1913.318886 488.212326
1914.319053 -488.257242
1914.319053 488.257242
1915.319220 -488.302142
1915.319220 488.302142
1916.319387 -488.347024
1916.319387 488.347024
1917.319553 -488.391890
1917.319553 488.391890
1918.319720 -488.436738
1918.319720 488.436738
1919.319887 -488.481570
1919.319887 488.481570
1920.320053 -488.526385
1920.320053 488.526385
1921.320220 -488.571182
1921.320220 488.571182
1922.320387 -488.615963
1922.320387 488.615963
1923.320553 -488.660727
1923.320553 488.660727
1924.320720 -488.705474
1924.320720 488.705474
1925.320887 -488.750203
1925.320887 488.750203
1926.321054 -488.794916
1926.321054 488.794916
1927.321220 -488.839613
1927.321220 488.839613
1928.321387 -488.884292
1928.321387 488.884292
1929.321554 -488.928954
1929.321554 488.928954
1930.321720 -488.973599
1930.321720 488.973599
1931.321887 -489.018108
1931.321887 489.018108
1932.322054 -489.062538
1932.322054 489.062538
1933.322220 -489.106950
1933.322220 489.106950
1934.322387 -489.151346
1934.322387 489.151346
1935.322554 -489.195725
1935.322554 489.195725
1936.322720 -489.240087
1936.322720 489.240087
1937.322887 -489.284433
1937.322887 489.284433
1938.323054 -489.328761
1938.323054 489.328761
1939.323221 -489.373073
1939.323221 489.373073
1940.323387 -489.417368
1940.323387 489.417368
1941.323554 -489.461647
1941.323554 489.461647
1942.323721 -489.505909
1942.323721 489.505909
1943.323887 -489.550154
1943.323887 489.550154
1944.324054 -489.594382
1944.324054 489.594382
1945.324221 -489.638593
1945.324221 489.638593
1946.324387 -489.682788
1946.324387 489.682788
1947.324554 -489.726966
1947.324554 489.726966
1948.324721 -489.771128
1948.324721 489.771128
1949.324887 -489.815273
1949.324887 489.815273
1950.325054 -489.859401
1950.325054 489.859401
1951.325221 -489.903512
1951.325221 489.903512
1952.325388 -489.947607
1952.325388 489.947607
1953.325554 -489.991678
1953.325554 489.991678
1954.325721 -490.035560
1954.325721 490.035560
1955.325888 -490.079425
1955.325888 490.079425
1956.326054 -490.123274
1956.326054 490.123274
1957.326221 -490.167106
1957.326221 490.167106
1958.326388 -490.210922
1958.326388 490.210922
1959.326554 -490.254721
1959.326554 490.254721
1960.326721 -490.298503
1960.326721 490.298503
1961.326888 -490.342269
1961.326888 490.342269
1962.327055 -490.386019
1962.327055 490.386019
1963.327221 -490.429752
1963.327221 490.429752
1964.327388 -490.473468
1964.327388 490.473468
1965.327555 -490.517168
1965.327555 490.517168
1966.327721 -490.560851
1966.327721 490.560851
1967.327888 -490.604518
1967.327888 490.604518
1968.328055 -490.648169
1968.328055 490.648169
1969.328221 -490.691803
1969.328221 490.691803
1970.328388 -490.735420
1970.328388 490.735420
1971.328555 -490.779021
1971.328555 490.779021
1972.328721 -490.822606
1972.328721 490.822606
1973.328888 -490.866174
1973.328888 490.866174
1974.329055 -490.909726
1974.329055 490.909726
1975.329222 -490.953261
1975.329222 490.953261
1976.329388 -490.996756
1976.329388 490.996756
1977.329555 -491.040082
1977.329555 491.040082
1978.329722 -491.083391
1978.329722 491.083391
1979.329888 -491.126684
1979.329888 491.126684
1980.330055 -491.169960
1980.330055 491.169960
1981.330222 -491.213220
1981.330222 491.213220
1982.330388 -491.256464
1982.330388 491.256464
1983.330555 -491.299691
1983.330555 491.299691
1984.330722 -491.342902
1984.330722 491.342902
1985.330888 -491.386097
1985.330888 491.386097
1986.331055 -491.429276
1986.331055 491.429276
1987.331222 -491.472438
1987.331222 491.472438
1988.331389 -491.515584
1988.331389 491.515584
1989.331555 -491.558713
1989.331555 491.558713
1990.331722 -491.601827
1990.331722 491.601827
1991.331889 -491.644924
1991.331889 491.644924
1992.332055 -491.688005
1992.332055 491.688005
1993.332222 -491.731069
1993.332222 491.731069
1994.332389 -491.774118
1994.332389 491.774118
1995.332555 -491.817150
1995.332555 491.817150
1996.332722 -491.860166
1996.332722 491.860166
1997.332889 -491.903165
1997.332889 491.903165
1998.333056 -491.946149
1998.333056 491.946149
1999.333222 -491.989116
1999.333222 491.989116
2000.333389 -492.031904
2000.333389 492.031904
2001.333556 -492.074665
2001.333556 492.074665
2002.333722 -492.117409
2002.333722 492.117409
2003.333889 -492.160137
2003.333889 492.160137
2004.334056 -492.202850
2004.334056 492.202850
2005.334222 -492.245546
2005.334222 492.245546
2006.334389 -492.288225
2006.334389 492.288225
2007.334556 -492.330889
2007.334556 492.330889
2008.334722 -492.373537
2008.334722 492.373537
2009.334889 -492.416169
2009.334889 492.416169
2010.335056 -492.458784
2010.335056 492.458784
2011.335223 -492.501384
2011.335223 492.501384
2012.335389 -492.543967
2012.335389 492.543967
2013.335556 -492.586534
2013.335556 492.586534
2014.335723 -492.629086
2014.335723 492.629086
2015.335889 -492.671621
2015.335889 492.671621
2016.336056 -492.714140
2016.336056 492.714140
2017.336223 -492.756643
2017.336223 492.756643
2018.336389 -492.799130
2018.336389 492.799130
2019.336556 -492.841601
2019.336556 492.841601
2020.336723 -492.884056
2020.336723 492.884056
2021.336889 -492.926495
2021.336889 492.926495
2022.337056 -492.968918
2022.337056 492.968918
2023.337223 -493.011251
2023.337223 493.011251
2024.337390 -493.053470
2024.337390 493.053470
2025.337556 -493.095674
2025.337556 493.095674
2026.337723 -493.137861
2026.337723 493.137861
2027.337890 -493.180033
2027.337890 493.180033
2028.338056 -493.222188
2028.338056 493.222188
2029.338223 -493.264328
2029.338223 493.264328
2030.338390 -493.306452
2030.338390 493.306452
2031.338556 -493.348560
2031.338556 493.348560
2032.338723 -493.390652
2032.338723 493.390652
2033.338890 -493.432728
2033.338890 493.432728
2034.339057 -493.474788
2034.339057 493.474788
2035.339223 -493.516832
2035.339223 493.516832
2036.339390 -493.558861
2036.339390 493.558861
2037.339557 -493.600874
2037.339557 493.600874
2038.339723 -493.642870
2038.339723 493.642870
2039.339890 -493.684851
2039.339890 493.684851
2040.340057 -493.726816
2040.340057 493.726816
2041.340223 -493.768766
2041.340223 493.768766
2042.340390 -493.810699
2042.340390 493.810699
2043.340557 -493.852617
2043.340557 493.852617
2044.340723 -493.894519
2044.340723 493.894519
2045.340890 -493.936405
2045.340890 493.936405
2046.341057 -493.978275
2046.341057 493.978275
2047.341224 -494.020024
2047.341224 494.020024
2048.341390 -494.061693
2048.341390 494.061693
2049.341557 -494.103347
2049.341557 494.103347
2050.341724 -494.144985
2050.341724 494.144985
2051.341890 -494.186607
2051.341890 494.186607
2052.342057 -494.228213
2052.342057 494.228213
2053.342224 -494.269804
2053.342224 494.269804
2054.342390 -494.311379
2054.342390 494.311379
2055.342557 -494.352939
2055.342557 494.352939
2056.342724 -494.394482
2056.342724 494.394482
2057.342890 -494.436010
2057.342890 494.436010
2058.343057 -494.477523
2058.343057 494.477523
2059.343224 -494.519019
2059.343224 494.519019
2060.343391 -494.560500
2060.343391 494.560500
2061.343557 -494.601966
2061.343557 494.601966
2062.343724 -494.643415
2062.343724 494.643415
2063.343891 -494.684850
2063.343891 494.684850
2064.344057 -494.726268
2064.344057 494.726268
2065.344224 -494.767671
2065.344224 494.767671
2066.344391 -494.809058
2066.344391 494.809058
2067.344557 -494.850429
2067.344557 494.850429
2068.344724 -494.891785
2068.344724 494.891785
2069.344891 -494.933125
2069.344891 494.933125
2070.345058 -494.974450
2070.345058 494.974450
2071.345224 -495.015675
2071.345224 495.015675
2072.345391 -495.056802
2072.345391 495.056802
2073.345558 -495.097913
2073.345558 495.097913
2074.345724 -495.139009
2074.345724 495.139009
2075.345891 -495.180089
2075.345891 495.180089
2076.346058 -495.221154
2076.346058 495.221154
2077.346224 -495.262203
2077.346224 495.262203
2078.346391 -495.303236
2078.346391 495.303236
2079.346558 -495.344254
2079.346558 495.344254
2080.346724 -495.385257
2080.346724 495.385257
2081.346891 -495.426244
2081.346891 495.426244
2082.347058 -495.467216
2082.347058 495.467216
2083.347225 -495.508172
2083.347225 495.508172
2084.347391 -495.549112
2084.347391 495.549112
2085.347558 -495.590038
2085.347558 495.590038
2086.347725 -495.630947
2086.347725 495.630947
2087.347891 -495.671841
2087.347891 495.671841
2088.348058 -495.712720
2088.348058 495.712720
2089.348225 -495.753583
2089.348225 495.753583
2090.348391 -495.794431
2090.348391 495.794431
2091.348558 -495.835264
2091.348558 495.835264
2092.348725 -495.876081
2092.348725 495.876081
2093.348891 -495.916882
2093.348891 495.916882
2094.349058 -495.957668
2094.349058 495.957668
2095.349225 -495.998429
2095.349225 495.998429
2096.349392 -496.039020
2096.349392 496.039020
2097.349558 -496.079596
2097.349558 496.079596
2098.349725 -496.120156
2098.349725 496.120156
2099.349892 -496.160701
2099.349892 496.160701
2100.350058 -496.201231
2100.350058 496.201231
2101.350225 -496.241745
2101.350225 496.241745
2102.350392 -496.282244
2102.350392 496.282244
2103.350558 -496.322728
2103.350558 496.322728
2104.350725 -496.363196
2104.350725 496.363196
2105.350892 -496.403649
2105.350892 496.403649
2106.351059 -496.444087
2106.351059 496.444087
2107.351225 -496.484509
2107.351225 496.484509
2108.351392 -496.524916
2108.351392 496.524916
2109.351559 -496.565308
2109.351559 496.565308
2110.351725 -496.605684
2110.351725 496.605684
2111.351892 -496.646045
2111.351892 496.646045
2112.352059 -496.686391
2112.352059 496.686391
2113.352225 -496.726722
2113.352225 496.726722
2114.352392 -496.767037
2114.352392 496.767037
2115.352559 -496.807337
2115.352559 496.807337
2116.352725 -496.847622
2116.352725 496.847622
2117.352892 -496.887892
2117.352892 496.887892
2118.353059 -496.928146
2118.353059 496.928146
2119.353226 -496.968385
2119.353226 496.968385
2120.353392 -497.008562
2120.353392 497.008562
2121.353559 -497.048609
2121.353559 497.048609
2122.353726 -497.088640
2122.353726 497.088640
2123.353892 -497.128657
2123.353892 497.128657
2124.354059 -497.168658
2124.354059 497.168658
2125.354226 -497.208644
2125.354226 497.208644
2126.354392 -497.248615
2126.354392 497.248615
2127.354559 -497.288571
2127.354559 497.288571
2128.354726 -497.328512
2128.354726 497.328512
2129.354892 -497.368437
2129.354892 497.368437
2130.355059 -497.408348
2130.355059 497.408348
2131.355226 -497.448243
2131.355226 497.448243
2132.355393 -497.488123
2132.355393 497.488123
2133.355559 -497.527988
2133.355559 497.527988
2134.355726 -497.567838
2134.355726 497.567838
2135.355893 -497.607673
2135.355893 497.607673
2136.356059 -497.647492
2136.356059 497.647492
2137.356226 -497.687297
2137.356226 497.687297
2138.356393 -497.727086
2138.356393 497.727086
2139.356559 -497.766860
2139.356559 497.766860
2140.356726 -497.806619
2140.356726 497.806619
2141.356893 -497.846363
2141.356893 497.846363
2142.357060 -497.886092
2142.357060 497.886092
2143.357226 -497.925806
2143.357226 497.925806
2144.357393 -497.965505
2144.357393 497.965505
2145.357560 -498.005160
2145.357560 498.005160
2146.357726 -498.044669
2146.357726 498.044669
2147.357893 -498.084163
2147.357893 498.084163
2148.358060 -498.123643
2148.358060 498.123643
2149.358226 -498.163107
2149.358226 498.163107
2150.358393 -498.202557
2150.358393 498.202557
2151.358560 -498.241991
2151.358560 498.241991
2152.358726 -498.281410
2152.358726 498.281410
2153.358893 -498.320815
2153.358893 498.320815
2154.359060 -498.360204
2154.359060 498.360204
2155.359227 -498.399579
2155.359227 498.399579
2156.359393 -498.438938
2156.359393 498.438938
2157.359560 -498.478282
2157.359560 498.478282
2158.359727 -498.517612
2158.359727 498.517612
2159.359893 -498.556926
2159.359893 498.556926
2160.360060 -498.596226
2160.360060 498.596226
2161.360227 -498.635511
2161.360227 498.635511
2162.360393 -498.674780
2162.360393 498.674780
2163.360560 -498.714035
2163.360560 498.714035
2164.360727 -498.753275
2164.360727 498.753275
2165.360893 -498.792499
2165.360893 498.792499
2166.361060 -498.831709
2166.361060 498.831709
2167.361227 -498.870904
2167.361227 498.870904
2168.361394 -498.910084
2168.361394 498.910084
2169.361560 -498.949249
2169.361560 498.949249
2170.361727 -498.988399
2170.361727 498.988399
2171.361894 -499.027420
2171.361894 499.027420
2172.362060 -499.066384
2172.362060 499.066384
2173.362227 -499.105333
2173.362227 499.105333
2174.362394 -499.144267
2174.362394 499.144267
2175.362560 -499.183186
2175.362560 499.183186
2176.362727 -499.222090
2176.362727 499.222090
2177.362894 -499.260979
2177.362894 499.260979
2178.363061 -499.299854
2178.363061 499.299854
2179.363227 -499.338713
2179.363227 499.338713
2180.363394 -499.377558
2180.363394 499.377558
2181.363561 -499.416388
2181.363561 499.416388
2182.363727 -499.455204
2182.363727 499.455204
2183.363894 -499.494004
2183.363894 499.494004
2184.364061 -499.532790
2184.364061 499.532790
2185.364227 -499.571560
2185.364227 499.571560
2186.364394 -499.610316
2186.364394 499.610316
2187.364561 -499.649058
2187.364561 499.649058
2188.364727 -499.687784
2188.364727 499.687784
2189.364894 -499.726495
2189.364894 499.726495
2190.365061 -499.765192
2190.365061 499.765192
2191.365228 -499.803874
2191.365228 499.803874
2192.365394 -499.842541
2192.365394 499.842541
2193.365561 -499.881194
2193.365561 499.881194
2194.365728 -499.919831
2194.365728 499.919831
2195.365894 -499.958454
2195.365894 499.958454
2196.366061 -499.997062
2196.366061 499.997062
5343.890648 -499.895756
5343.890648 499.895756
5344.890815 -499.787108
5344.890815 499.787108
5345.890982 -499.678233
5345.890982 499.678233
5346.891149 -499.569133
5346.891149 499.569133
5347.891315 -499.459806
5347.891315 499.459806
5348.891482 -499.350252
5348.891482 499.350252
5349.891649 -499.240471
5349.891649 499.240471
5350.891815 -499.130461
5350.891815 499.130461
5351.891982 -499.020223
5351.891982 499.020223
5352.892149 -498.909396
5352.892149 498.909396
5353.892315 -498.798254
5353.892315 498.798254
5354.892482 -498.686881
5354.892482 498.686881
5355.892649 -498.575276
5355.892649 498.575276
5356.892815 -498.463439
5356.892815 498.463439
5357.892982 -498.351369
5357.892982 498.351369
5358.893149 -498.239066
5358.893149 498.239066
5359.893316 -498.126529
5359.893316 498.126529
5360.893482 -498.013758
5360.893482 498.013758
5361.893649 -497.900361
5361.893649 497.900361
5362.893816 -497.786663
5362.893816 497.786663
5363.893982 -497.672729
5363.893982 497.672729
5364.894149 -497.558557
5364.894149 497.558557
5365.894316 -497.444147
5365.894316 497.444147
5366.894482 -497.329499
5366.894482 497.329499
5367.894649 -497.214612
5367.894649 497.214612
5368.894816 -497.099486
5368.894816 497.099486
5369.894982 -496.984067
5369.894982 496.984067
5370.895149 -496.867993
5370.895149 496.867993
5371.895316 -496.751676
5371.895316 496.751676
5372.895483 -496.635117
5372.895483 496.635117
5373.895649 -496.518315
5373.895649 496.518315
5374.895816 -496.401268
5374.895816 496.401268
5375.895983 -496.283978
5375.895983 496.283978
5376.896149 -496.166442
5376.896149 496.166442
5377.896316 -496.048661
5377.896316 496.048661
5378.896483 -495.930369
5378.896483 495.930369
5379.896649 -495.811616
5379.896649 495.811616
5380.896816 -495.692616
5380.896816 495.692616
5381.896983 -495.573366
5381.896983 495.573366
5382.897150 -495.453867
5382.897150 495.453867
5383.897316 -495.334118
5383.897316 495.334118
5384.897483 -495.214118
5384.897483 495.214118
5385.897650 -495.093867
5385.897650 495.093867
5386.897816 -494.973277
5386.897816 494.973277
5387.897983 -494.852033
5387.897983 494.852033
5388.898150 -494.730534
5388.898150 494.730534
5389.898316 -494.608781
5389.898316 494.608781
5390.898483 -494.486773
5390.898483 494.486773
5391.898650 -494.364510
5391.898650 494.364510
5392.898816 -494.241990
5392.898816 494.241990
5393.898983 -494.119213
5393.898983 494.119213
5394.899150 -493.996178
5394.899150 493.996178
5395.899317 -493.872394
5395.899317 493.872394
5396.899483 -493.748340
5396.899483 493.748340
5397.899650 -493.624027
5397.899650 493.624027
5398.899817 -493.499452
5398.899817 493.499452
5399.899983 -493.374616
5399.899983 493.374616
5400.900150 -493.249517
5400.900150 493.249517
5401.900317 -493.124156
5401.900317 493.124156
5402.900483 -492.998531
5402.900483 492.998531
5403.900650 -492.872153
5403.900650 492.872153
5404.900817 -492.745486
5404.900817 492.745486
5405.900983 -492.618552
5405.900983 492.618552
5406.901150 -492.491352
5406.901150 492.491352
5407.901317 -492.363883
5407.901317 492.363883
5408.901484 -492.236147
5408.901484 492.236147
5409.901650 -492.108141
5409.901650 492.108141
5410.901817 -491.979817
5410.901817 491.979817
5411.901984 -491.850747
5411.901984 491.850747
5412.902150 -491.721406
5412.902150 491.721406
5413.902317 -491.591792
5413.902317 491.591792
5414.902484 -491.461904
5414.902484 491.461904
5415.902650 -491.331743
5415.902650 491.331743
5416.902817 -491.201307
5416.902817 491.201307
5417.902984 -491.070596
5417.902984 491.070596
5418.903151 -490.939399
5418.903151 490.939399
5419.903317 -490.807599
5419.903317 490.807599
5420.903484 -490.675521
5420.903484 490.675521
5421.903651 -490.543163
5421.903651 490.543163
5422.903817 -490.410526
5422.903817 490.410526
5423.903984 -490.277609
5423.903984 490.277609
5424.904151 -490.144410
5424.904151 490.144410
5425.904317 -490.010930
5425.904317 490.010930
5426.904484 -489.876706
5426.904484 489.876706
5427.904651 -489.742111
5427.904651 489.742111
5428.904817 -489.607232
5428.904817 489.607232
5429.904984 -489.472067
5429.904984 489.472067
5430.905151 -489.336616
5430.905151 489.336616
5431.905318 -489.200878
5431.905318 489.200878
5432.905484 -489.064852
5432.905484 489.064852
5433.905651 -488.928290
5433.905651 488.928290
5434.905818 -488.791126
5434.905818 488.791126
5435.905984 -488.653672
5435.905984 488.653672
5436.906151 -488.515925
5436.906151 488.515925
5437.906318 -488.377887
5437.906318 488.377887
5438.906484 -488.239555
5438.906484 488.239555
5439.906651 -488.100929
5439.906651 488.100929
5440.906818 -487.961903
5440.906818 487.961903
5441.906984 -487.822115
5441.906984 487.822115
5442.907151 -487.682030
5442.907151 487.682030
5443.907318 -487.541648
5443.907318 487.541648
5444.907485 -487.400967
5444.907485 487.400967
5445.907651 -487.259986
5445.907651 487.259986
5446.907818 -487.118706
5446.907818 487.118706
5447.907985 -486.977084
5447.907985 486.977084
5448.908151 -486.834616
5448.908151 486.834616
5449.908318 -486.691845
5449.908318 486.691845
5450.908485 -486.548770
5450.908485 486.548770
5451.908651 -486.405390
5451.908651 486.405390
5452.908818 -486.261704
5452.908818 486.261704
5453.908985 -486.117712
5453.908985 486.117712
5454.909152 -485.973360
5454.909152 485.973360
5455.909318 -485.828156
5455.909318 485.828156
5456.909485 -485.682641
5456.909485 485.682641
5457.909652 -485.536816
5457.909652 485.536816
5458.909818 -485.390679
5458.909818 485.390679
5459.909985 -485.244229
5459.909985 485.244229
5460.910152 -485.097467
5460.910152 485.097467
5461.910318 -484.950247
5461.910318 484.950247
5462.910485 -484.802246
5462.910485 484.802246
5463.910652 -484.653929
5463.910652 484.653929
5464.910818 -484.505294
5464.910818 484.505294
5465.910985 -484.356340
5465.910985 484.356340
5466.911152 -484.207068
5466.911152 484.207068
5467.911319 -484.057475
5467.911319 484.057475
5468.911485 -483.907245
5468.911485 483.907245
5469.911652 -483.756388
5469.911652 483.756388
5470.911819 -483.605206
5470.911819 483.605206
5471.911985 -483.453701
5471.911985 483.453701
5472.912152 -483.301870
5472.912152 483.301870
5473.912319 -483.149713
5473.912319 483.149713
5474.912485 -482.997229
5474.912485 482.997229
5475.912652 -482.843842
5475.912652 482.843842
5476.912819 -482.690066
5476.912819 482.690066
5477.912985 -482.535959
5477.912985 482.535959
5478.913152 -482.381520
5478.913152 482.381520
5479.913319 -482.226749
5479.913319 482.226749
5480.913486 -482.071645
5480.913486 482.071645
5481.913652 -481.915933
5481.913652 481.915933
5482.913819 -481.759512
5482.913819 481.759512
5483.913986 -481.602753
5483.913986 481.602753
5484.914152 -481.445656
5484.914152 481.445656
5485.914319 -481.288221
5485.914319 481.288221
5486.914486 -481.130445
5486.914486 481.130445
5487.914652 -480.972293
5487.914652 480.972293
5488.914819 -480.813175
5488.914819 480.813175
5489.914986 -480.653713
5489.914986 480.653713
5490.915153 -480.493907
5490.915153 480.493907
5491.915319 -480.333754
5491.915319 480.333754
5492.915486 -480.173256
5492.915486 480.173256
5493.915653 -480.012410
5493.915653 480.012410
5494.915819 -479.850678
5494.915819 479.850678
5495.915986 -479.688460
5495.915986 479.688460
5496.916153 -479.525891
5496.916153 479.525891
5497.916319 -479.362969
5497.916319 479.362969
5498.916486 -479.199694
5498.916486 479.199694
5499.916653 -479.036066
5499.916653 479.036066
5500.916819 -478.871634
5500.916819 478.871634
5501.916986 -478.706606
5501.916986 478.706606
5502.917153 -478.541219
5502.917153 478.541219
5503.917320 -478.375474
5503.917320 478.375474
5504.917486 -478.209368
5504.917486 478.209368
5505.917653 -478.042901
5505.917653 478.042901
5506.917820 -477.875645
5506.917820 477.875645
5507.917986 -477.707751
5507.917986 477.707751
5508.918153 -477.539493
5508.918153 477.539493
5509.918320 -477.370868
5509.918320 477.370868
5510.918486 -477.201875
5510.918486 477.201875
5511.918653 -477.032514
5511.918653 477.032514
5512.918820 -476.862304
5512.918820 476.862304
5513.918986 -476.691489
5513.918986 476.691489
5514.919153 -476.520301
5514.919153 476.520301
5515.919320 -476.348739
5515.919320 476.348739
5516.919487 -476.176803
5516.919487 476.176803
5517.919653 -476.004491
5517.919653 476.004491
5518.919820 -475.831195
5518.919820 475.831195
5519.919987 -475.657400
5519.919987 475.657400
5520.920153 -475.483225
5520.920153 475.483225
5521.920320 -475.308668
5521.920320 475.308668
5522.920487 -475.133730
5522.920487 475.133730
5523.920653 -474.958338
5523.920653 474.958338
5524.920820 -474.781890
5524.920820 474.781890
5525.920987 -474.605056
5525.920987 474.605056
5526.921154 -474.427833
5526.921154 474.427833
5527.921320 -474.250222
5527.921320 474.250222
5528.921487 -474.072222
5528.921487 474.072222
5529.921654 -473.893491
5529.921654 473.893491
5530.921820 -473.713951
5530.921820 473.713951
5531.921987 -473.534016
5531.921987 473.534016
5532.922154 -473.353686
5532.922154 473.353686
5533.922320 -473.172959
5533.922320 473.172959
5534.922487 -472.991835
5534.922487 472.991835
5535.922654 -472.809622
5535.922654 472.809622
5536.922820 -472.626927
5536.922820 472.626927
5537.922987 -472.443830
5537.922987 472.443830
5538.923154 -472.260330
5538.923154 472.260330
5539.923321 -472.076425
5539.923321 472.076425
5540.923487 -471.891774
5540.923487 471.891774
5541.923654 -471.706272
5541.923654 471.706272
5542.923821 -471.520359
5542.923821 471.520359
5543.923987 -471.334036
5543.923987 471.334036
5544.924154 -471.147301
5544.924154 471.147301
5545.924321 -470.960107
5545.924321 470.960107
5546.924487 -470.771747
5546.924487 470.771747
5547.924654 -470.582969
5547.924654 470.582969
5548.924821 -470.393774
5548.924821 470.393774
5549.924987 -470.204159
5549.924987 470.204159
5550.925154 -470.014125
5550.925154 470.014125
5551.925321 -469.823044
5551.925321 469.823044
5552.925488 -469.631351
5552.925488 469.631351
5553.925654 -469.439232
5553.925654 469.439232
5554.925821 -469.246687
5554.925821 469.246687
5555.925988 -469.053714
5555.925988 469.053714
5556.926154 -468.859847
5556.926154 468.859847
5557.926321 -468.665186
5557.926321 468.665186
5558.926488 -468.470092
5558.926488 468.470092
5559.926654 -468.274564
5559.926654 468.274564
5560.926821 -468.078600
5560.926821 468.078600
5561.926988 -467.881833
5561.926988 467.881833
5562.927155 -467.684151
5562.927155 467.684151
5563.927321 -467.486029
5563.927321 467.486029
5564.927488 -467.287464
5564.927488 467.287464
5565.927655 -467.088457
5565.927655 467.088457
5566.927821 -466.888670
5566.927821 466.888670
5567.927988 -466.687914
5567.927988 466.687914
5568.928155 -466.486709
5568.928155 466.486709
5569.928321 -466.285054
5569.928321 466.285054
5570.928488 -466.082948
5570.928488 466.082948
5571.928655 -465.880021
5571.928655 465.880021
5572.928821 -465.676135
5572.928821 465.676135
5573.928988 -465.471793
5573.928988 465.471793
5574.929155 -465.266992
5574.929155 465.266992
5575.929322 -465.061731
5575.929322 465.061731
5576.929488 -464.855540
5576.929488 464.855540
5577.929655 -464.648468
5577.929655 464.648468
5578.929822 -464.440931
5578.929822 464.440931
5579.929988 -464.232927
5579.929988 464.232927
5580.930155 -464.024455
5580.930155 464.024455
5581.930322 -463.814873
5581.930322 463.814873
5582.930488 -463.604557
5582.930488 463.604557
5583.930655 -463.393767
5583.930655 463.393767
5584.930822 -463.182502
5584.930822 463.182502
5585.930988 -462.970761
5585.930988 462.970761
5586.931155 -462.757657
5586.931155 462.757657
5587.931322 -462.544038
5587.931322 462.544038
5588.931489 -462.329937
5588.931489 462.329937
5589.931655 -462.115352
5589.931655 462.115352
5590.931822 -461.900014
5590.931822 461.900014
5591.931989 -461.683522
5591.931989 461.683522
5592.932155 -461.466540
5592.932155 461.466540
5593.932322 -461.249067
5593.932322 461.249067
5594.932489 -461.031101
5594.932489 461.031101
5595.932655 -460.811996
5595.932655 460.811996
5596.932822 -460.592088
5596.932822 460.592088
5597.932989 -460.371682
5597.932989 460.371682
5598.933156 -460.150775
5598.933156 460.150775
5599.933322 -459.929234
5599.933322 459.929234
5600.933489 -459.706354
5600.933489 459.706354
5601.933656 -459.482968
5601.933656 459.482968
5602.933822 -459.259075
5602.933822 459.259075
5603.933989 -459.034671
5603.933989 459.034671
5604.934156 -458.809105
5604.934156 458.809105
5605.934322 -458.582693
5605.934322 458.582693
5606.934489 -458.355765
5606.934489 458.355765
5607.934656 -458.128319
5607.934656 458.128319
5608.934822 -457.900102
5608.934822 457.900102
5609.934989 -457.670617
5609.934989 457.670617
5610.935156 -457.440607
5610.935156 457.440607
5611.935323 -457.210071
5611.935323 457.210071
5612.935489 -456.979008
5612.935489 456.979008
5613.935656 -456.746497
5613.935656 456.746497
5614.935823 -456.513356
5614.935823 456.513356
5615.935989 -456.279681
5615.935989 456.279681
5616.936156 -456.045471
5616.936156 456.045471
5617.936323 -455.810085
5617.936323 455.810085
5618.936489 -455.573763
5618.936489 455.573763
5619.936656 -455.336900
5619.936656 455.336900
5620.936823 -455.099492
5620.936823 455.099492
5621.936989 -454.861127
5621.936989 454.861127
5622.937156 -454.621575
5622.937156 454.621575
5623.937323 -454.381471
5623.937323 454.381471
5624.937490 -454.140815
5624.937490 454.140815
5625.937656 -453.899365
5625.937656 453.899365
5626.937823 -453.656530
5626.937823 453.656530
5627.937990 -453.413135
5627.937990 453.413135
5628.938156 -453.169179
5628.938156 453.169179
5629.938323 -452.924534
5629.938323 452.924534
5630.938490 -452.678364
5630.938490 452.678364
5631.938656 -452.431625
5631.938656 452.431625
5632.938823 -452.184315
5632.938823 452.184315
5633.938990 -451.936365
5633.938990 451.936365
5634.939157 -451.686806
5634.939157 451.686806
5635.939323 -451.436669
5635.939323 451.436669
5636.939490 -451.185952
5636.939490 451.185952
5637.939657 -450.934582
5637.939657 450.934582
5638.939823 -450.681580
5638.939823 450.681580
5639.939990 -450.427990
5639.939990 450.427990
5640.940157 -450.173811
5640.940157 450.173811
5641.940323 -449.918904
5641.940323 449.918904
5642.940490 -449.662403
5642.940490 449.662403
5643.940657 -449.405305
5643.940657 449.405305
5644.940823 -449.147608
5644.940823 449.147608
5645.940990 -448.889044
5645.940990 448.889044
5646.941157 -448.628987
5646.941157 448.628987
5647.941324 -448.368324
5647.941324 448.368324
5648.941490 -448.107052
5648.941490 448.107052
